number,word,hira,pos,prop1,sub_prop1,prop2,sub_prop2,prop3,sub_prop3,remark,meaning,cnt-word,cnt-word-hira,tmp
857,坂,さか,,名词,,,,,,,坡、坡道、斜坡、陡坡,1,1,"(坂,さか)"
858,境,さかい,,名词,,,,,,,界、边界、境域、分界、界线,1,1,"(境,さかい)"
859,逆様,さかさま,,名词,,形容词,形2,,,,逆、倒、颠倒、相反,1,1,"(逆様,さかさま)"
860,探す,さがす,,动词,动1,,,,,他,查找、寻找、搜寻,1,1,"(探す,さがす)"
861,魚,さかな,,名词,,,,,,,鱼、鱼类、鱼肉,1,1,"(魚,さかな)"
862,下がる,さがる,,动词,动1,,,,,自,下降、降落、悬垂、降价、降低,1,1,"(下がる,さがる)"
863,盛ん,さかん,,形容词,形2,,,,,,（气势）盛、昌盛、繁荣、积极,1,1,"(盛ん,さかん)"
864,先,さき,,名词,,,,,,,时间上先～、早一点、尖端、头儿、去处、目的地,1,1,"(先,さき)"
865,作業,さぎょう,,名词,,,,,,,工作、操作、劳动,1,1,"(作業,さぎょう)"
866,咲く,さく,,动词,动1,,,,,自,花蕾开放、花开,1,1,"(咲く,さく)"
867,作者,さくしゃ,,名词,,,,,,,作者、写作者、著者、创作者,1,1,"(作者,さくしゃ)"
868,作品,さくひん,,名词,,,,,,,作品,1,1,"(作品,さくひん)"
869,作文,さくぶん,,名词,,,,,,,作文,1,1,"(作文,さくぶん)"
870,作物,さくもつ,,名词,,,,,,,农作物,1,1,"(作物,さくもつ)"
871,桜,さくら,,名词,,,,,,,樱花,1,1,"(桜,さくら)"
872,酒,さけ,,名词,,,,,,,酒,1,1,"(酒,さけ)"
873,叫ぶ,さけぶ,,动词,动1,,,,,自他,大声疾呼,1,1,"(叫ぶ,さけぶ)"
874,避ける,さける,,动词,动2,,,,,他,躲避,1,1,"(避ける,さける)"
875,下げる,さげる,,动词,动2,,,,,他,下降,1,1,"(下げる,さげる)"
876,支える,ささえる,,动词,动2,,,,,他,支持,1,1,"(支える,ささえる)"
877,刺身,さしみ,,名词,,,,,,,生鱼片,1,1,"(刺身,さしみ)"
878,差す,さす,,动词,动1,,,,,他,阳光照射,1,1,"(差す,さす)"
879,指す,さす,,动词,动1,,,,,他,用手指出,1,1,"(指す,さす)"
880,刺す,さす,,动词,动1,,,,,他,刺,1,1,"(刺す,さす)"
881,差し上げる,さしあげる,,动词,动2,,,,,他,给(他人),1,1,"(差し上げる,さしあげる)"
882,誘う,さそう,,动词,动1,,,,,他,邀请,1,1,"(誘う,さそう)"
883,札,さつ,,名词,,,,,,,纸弊,1,1,"(札,さつ)"
884,サッカー,さっかー,,名词,,,,,,,足球,1,1,"(サッカー,さっかー)"
885,さっき,さっき,,副词,,,,,,,刚刚,1,1,"(さっき,さっき)"
886,作曲家,さっきょくか,,名词,,,,,,,作曲家,1,1,"(作曲家,さっきょくか)"
887,雑誌,ざっし,五十音,名词,,,,,,,杂志,1,1,"(雑誌,ざっし)"
888,早速,さっそく,,副词,,,,,,,马上,1,1,"(早速,さっそく)"
889,さっぽり,さっぱり,,副词,,,,,,,完全/清淡,1,1,"(さっぽり,さっぱり)"
890,さて,さて,,连词,,,,,,,转换话题,1,1,"(さて,さて)"
891,砂糖,さとう,,名词,,,,,,,砂糖,1,1,"(砂糖,さとう)"
892,寂しい,さびしい,,形容词,形1,,,,,,寂寞,1,1,"(寂しい,さびしい)"
893,様,さま,,缀词(后),,,,,,,称呼他人,1,1,"(様,さま)"
894,ざまざま,さまざま,,形容词,形2,,,,,,各种各样,1,1,"(ざまざま,さまざま)"
895,寒い,さむい,,形容词,形1,,,,,,严寒,1,1,"(寒い,さむい)"
896,覚める,さめる,,动词,动2,,,,,自,苏醒/觉醒,1,1,"(覚める,さめる)"
897,冷める,さめる,,动词,动2,,,,,自,冷却/冷漠,1,1,"(冷める,さめる)"
898,皿,さら,,名词,,,,,,,餐盘,1,1,"(皿,さら)"
899,サラダ,さらだ,,名词,,,,,,,色拉,1,1,"(サラダ,さらだ)"
900,サラリーマン,さらりーまん,,名词,,,,,,,工薪阶层,1,1,"(サラリーマン,さらりーまん)"
901,去る,さる,,动词,动1,,,,,自,离开,1,1,"(去る,さる)"
902,猿,さる,,名词,,,,,,,猿,1,1,"(猿,さる)"
903,騒がしい,さわがしい,,形容词,形1,,,,,,吵嚷吵闹,1,1,"(騒がしい,さわがしい)"
904,騒ぐ,さわぐ,,动词,动1,,,,,自,吵嚷吵闹,1,1,"(騒ぐ,さわぐ)"
905,爽やか,さわやか,,形容词,形2,,,,,,清爽,1,1,"(爽やか,さわやか)"
906,触る,さわる,,动词,动1,,,,,自,触摸,1,1,"(触る,さわる)"
907,さん,さん,,缀词(后),,,,,,,称呼他人,1,1,"(さん,さん)"
908,参加,さんか,,名词,,动词,动3,,,自,参加,1,1,"(参加,さんか)"
909,三角,さんかく,,名词,,,,,,,三角,1,1,"(三角,さんかく)"
910,産業,さんぎょう,,名词,,,,,,,産業,1,1,"(産業,さんぎょう)"
911,残業,ざんぎょう,,名词,,动词,动3,,,自,残業,1,1,"(残業,ざんぎょう)"
912,参考,さんこう,,名词,,,,,,,参考,1,1,"(参考,さんこう)"
913,賛成,さんせい,,名词,,动词,动3,,,自,賛成,1,1,"(賛成,さんせい)"
914,サンダル,さんだる,,名词,,,,,,,凉鞋,1,1,"(サンダル,さんだる)"
915,サンドイッチ,さんどいっち,五十音,名词,,,,,,,三明治,1,1,"(サンドイッチ,さんどいっち)"
916,残念,ざんねん,,形容词,形2,,,,,,遗憾,1,1,"(残念,ざんねん)"
917,散歩,さんぽ,,名词,,动词,动3,,,自,散歩,1,1,"(散歩,さんぽ)"
918,市,し,,名词,,,,,,,市,1,1,"(市,し)"
919,詩,し,,名词,,,,,,,詩,1,1,"(詩,し)"
920,時,じ,,缀词(后),,,,,,,时间点,2,1,"(時,じ)"
921,字,じ,,名词,,,,,,,字,1,1,"(字,じ)"
922,試合,しあい,,名词,,动词,动3,,,自,比赛,1,1,"(試合,しあい)"
923,幸せ,しあわせ,,名词,,形容词,形2,,,,幸福,1,1,"(幸せ,しあわせ)"
924,シーズン,しーずん,,名词,,,,,,,季节,1,1,"(シーズン,しーずん)"
925,ＣＤ,しーでぃー,,名词,,,,,,,ＣＤ,1,1,"(ＣＤ,しーでぃー)"
926,塩,しお,,名词,,,,,,,盐,1,1,"(塩,しお)"
927,四角,しかく,,名词,,,,,,,四个角/四边形,1,1,"(四角,しかく)"
928,しかし,しかし,,连词,,,,,,,但是,1,1,"(しかし,しかし)"
929,仕方,しかた,,名词,,,,,,,方法,1,1,"(仕方,しかた)"
930,しかも,しかも,,连词,,,,,,,而且,1,1,"(しかも,しかも)"
931,しかる,しかる,,动词,动1,,,,,他,责怪,1,1,"(しかる,しかる)"
932,時間,じかん,,名词,,,,,,,时间,1,1,"(時間,じかん)"
933,式,しき,,名词,,,,,,,仪式,1,1,"(式,しき)"
934,四季,しき,,名词,,,,,,,四季,1,1,"(四季,しき)"
935,事業,じぎょう,,名词,,,,,,,事業,1,1,"(事業,じぎょう)"
936,敷く,しく,,动词,动1,,,,,他,铺设,1,1,"(敷く,しく)"
937,刺激,しげき,,名词,,动词,动3,,,他,刺激,1,1,"(刺激,しげき)"
938,茂る,しげる,,动词,动1,,,,,自,茂盛,1,1,"(茂る,しげる)"
939,試験,しけん,,名词,,动词,动3,,,他,试验,1,1,"(試験,しけん)"
940,資源,しげん,,名词,,,,,,,资源,1,1,"(資源,しげん)"
941,事件,じけん,,名词,,,,,,,人为的引发关注的事件,1,1,"(事件,じけん)"
942,事故,じこ,,名词,,,,,,,不好的突发的事故,1,1,"(事故,じこ)"
943,仕事,しごと,,名词,,,,,,,工作,1,1,"(仕事,しごと)"
944,事実,じじつ,,名词,,,,,,,事实,1,1,"(事実,じじつ)"
945,支出,ししゅつ,,名词,,动词,动3,,,他,支出,1,1,"(支出,ししゅつ)"
946,辞書,じしょ,,名词,,,,,,,字典,1,1,"(辞書,じしょ)"
947,事情,じじょう,,名词,,,,,,,原委/情况,1,1,"(事情,じじょう)"
948,自信,じしん,,名词,,,,,,,自信,1,1,"(自信,じしん)"
949,地震,じしん,,名词,,,,,,,地震,1,1,"(地震,じしん)"
950,静か,しずか,,形容词,形2,,,,,,安静,1,1,"(静か,しずか)"
951,沈む,しずむ,,动词,动1,,,,,自,沉没,1,1,"(沈む,しずむ)"
952,施設,しせつ,,名词,,,,,,,公共设施,1,1,"(施設,しせつ)"
953,自然,しぜん,,名词,,,,,,,自然,1,1,"(自然,しぜん)"
954,思想,しそう,,名词,,,,,,,思想,1,1,"(思想,しそう)"
955,下,した,Ｌ13,名词,,,,,,,下面,1,1,"(下,した)"
956,舌,した,,名词,,,,,,,舌头,1,1,"(舌,した)"
957,時代,じだい,,名词,,,,,,,时代,1,1,"(時代,じだい)"
958,従う,したがう,,动词,动1,,,,,自,顺从,1,1,"(従う,したがう)"
959,したがって,したがって,,连词,,,,,,,因此,1,1,"(したがって,したがって)"
960,下着,したぎ,,名词,,,,,,,内衣,1,1,"(下着,したぎ)"
961,支度,したく,,名词,,动词,动3,,,自他,准备,1,1,"(支度,したく)"
962,親しい,したしい,,形容词,形1,,,,,,亲密,1,1,"(親しい,したしい)"
963,親しみ,したしみ,,名词,,,,,,,乐趣,1,1,"(親しみ,したしみ)"
964,親しむ,したしむ,,动词,动1,,,,,自,亲近,1,1,"(親しむ,したしむ)"
965,質,しつ,,名词,,,,,,,质量,1,1,"(質,しつ)"
966,しっかり,しっかり,,副词,,动词,动3,,,自,脚踏实地地,1,1,"(しっかり,しっかり)"
967,実験,じっけん,,名词,,动词,动3,,,他,实验,1,1,"(実験,じっけん)"
968,実現,じつげん,,名词,,动词,动3,,,自他,实现,1,1,"(実現,じつげん)"
969,実行,じっこう,,名词,,动词,动3,,,他,实施,1,1,"(実行,じっこう)"
970,実際,じっさい,,名词,,,,,,,实际上,1,1,"(実際,じっさい)"
971,実践,じっせん,,名词,,动词,动3,,,他,实践,1,1,"(実践,じっせん)"
972,じっと,じっと,,副词,,,,,,,一动不动,1,1,"(じっと,じっと)"
973,実は,じつは,,副词,,,,,,,事实上,1,1,"(実は,じつは)"
974,失敗,しっぱい,,名词,,动词,动3,,,自,失败,1,1,"(失敗,しっぱい)"
975,質問,しつもん,,名词,,动词,动3,,,自,提问,1,1,"(質問,しつもん)"
976,失礼,しつれい,,名词,,动词,动3,,,自,打搅/告辞,1,1,"(失礼,しつれい)"
977,自転車,じてんしゃ,,名词,,,,,,,自行车,1,1,"(自転車,じてんしゃ)"
978,指導,しどう,,名词,,动词,动3,,,他,指导,1,1,"(指導,しどう)"
979,自動車,じどうしゃ,,名词,,,,,,,汽车,1,1,"(自動車,じどうしゃ)"
980,市内,しない,,名词,,,,,,,市内,1,1,"(市内,しない)"
981,品物,しなもの,,名词,,,,,,,物品,1,1,"(品物,しなもの)"
982,死ぬ,しぬ,,动词,动1,,,,,自,死亡,1,1,"(死ぬ,しぬ)"
983,支配,しはい,,名词,,动词,动3,,,他,支配,1,1,"(支配,しはい)"
984,芝居,しばい,,名词,,,,,,,戏剧,1,1,"(芝居,しばい)"
985,芝生,しばふ,,名词,,,,,,,草坪,1,1,"(芝生,しばふ)"
986,暫く,しばらく,,副词,,,,,,,暂时,1,1,"(暫く,しばらく)"
987,縛る,しばる,,动词,动1,,,,,他,捆绑/束缚,1,1,"(縛る,しばる)"
988,自分,じぶん,,名词,,,,,,,自己,1,1,"(自分,じぶん)"
989,絞る,しぼる,,动词,动1,,,,,他,拧/缩小范围,1,1,"(絞る,しぼる)"
990,島,しま,,名词,,,,,,,岛屿,1,1,"(島,しま)"
991,しまう,しまう,,动词,动1,,,,,他,收拾,1,1,"(しまう,しまう)"
992,島国,しまぐに,,名词,,,,,,,岛国,1,1,"(島国,しまぐに)"
993,閉まる,しまる,Ｌ11,动词,动1,,,,,自,关闭,1,1,"(閉まる,しまる)"
994,自慢,じまん,,名词,,动词,动3,,,他,夸耀,1,1,"(自慢,じまん)"
995,地味,じみ,,形容词,形2,,,,,,朴实/老土,1,1,"(地味,じみ)"
996,事務,じむ,,名词,,,,,,,事务,1,1,"(事務,じむ)"
997,示す,しめす,,动词,动1,,,,,他,显示,1,1,"(示す,しめす)"
998,閉める,しめる,,动词,动2,,,,,他,关闭,1,1,"(閉める,しめる)"
999,占める,しめる,,动词,动2,,,,,他,占据,1,1,"(占める,しめる)"
1000,視野,しや,,名词,,,,,,,视野,1,1,"(視野,しや)"
1001,ジャーナリスト,じゃーなりすと,,名词,,,,,,,自由撰稿人,1,1,"(ジャーナリスト,じゃーなりすと)"
1002,シャープペンシル,しゃーぷぺんしる,,名词,,,,,,,活动铅笔,1,1,"(シャープペンシル,しゃーぷぺんしる)"
1003,社会,しゃかい,,名词,,,,,,,社会,1,1,"(社会,しゃかい)"
1004,ジャガいも,じゃがいも,,名词,,,,,,,芋类,1,1,"(ジャガいも,じゃがいも)"
1005,写真,しゃしん,,名词,,,,,,,照片,1,1,"(写真,しゃしん)"
1006,シャツ,しゃつ,,名词,,,,,,,衬衫,1,1,"(シャツ,しゃつ)"
1007,車道,しゃどう,,名词,,,,,,,车等通行的道路,1,1,"(車道,しゃどう)"
1008,しゃべる,しゃべる,,动词,动1,,,,,他,说,1,1,"(しゃべる,しゃべる)"
1009,邪魔,じゃま,,名词,,动词,动3,,,他,妨碍,1,1,"(邪魔,じゃま)"
1010,ジャム,じゃむ,,名词,,,,,,,果酱,1,1,"(ジャム,じゃむ)"
1011,シャワー,しゃわー,,名词,,,,,,,沐浴,1,1,"(シャワー,しゃわー)"
1012,自由,じゆう,,名词,,形容词,形2,,,,自由,1,1,"(自由,じゆう)"
1013,中,じゅう,,缀词(后),,,,,,,整年/整日/整个区域,3,1,"(中,じゅう)"
1014,習慣,しゅうかん,,名词,,,,,,,习惯,1,1,"(習慣,しゅうかん)"
1015,宗教,しゅうきょう,,名词,,,,,,,宗教,1,1,"(宗教,しゅうきょう)"
1016,集合,しゅうごう,,名词,,动词,动3,,,自他,集中,1,1,"(集合,しゅうごう)"
1017,収集,しゅうしゅう,,名词,,动词,动3,,,他,收集,1,1,"(収集,しゅうしゅう)"
1018,住所,じゅうしょ,,名词,,,,,,,居住地址,1,1,"(住所,じゅうしょ)"
1019,就職,しゅうしょく,,名词,,动词,动3,,,自,就业,1,1,"(就職,しゅうしょく)"
1020,ジュース,じゅーす,,名词,,,,,,,果汁,1,1,"(ジュース,じゅーす)"
1021,収入,しゅうにゅう,,名词,,,,,,,收入,1,1,"(収入,しゅうにゅう)"
1022,十分,じゅうぶん,,形容词,形2,,,,,,充分,1,1,"(十分,じゅうぶん)"
1023,重要,じゅうよう,,形容词,形2,,,,,,重要,1,1,"(重要,じゅうよう)"
1024,修理,しゅうり,,名词,,动词,动3,,,他,修理,1,1,"(修理,しゅうり)"
1025,授業,じゅぎょう,五十音,名词,,动词,动3,,,自,上课,1,1,"(授業,じゅぎょう)"
1026,塾,じゅく,,名词,,,,,,,私立学堂,1,1,"(塾,じゅく)"
1027,宿題,しゅくだい,,名词,,,,,,,作业,1,1,"(宿題,しゅくだい)"
1028,手術,しゅじゅつ,,名词,,动词,动3,,,自,手术,1,1,"(手術,しゅじゅつ)"
1029,主人,しゅじん,,名词,,,,,,,我的丈夫,1,1,"(主人,しゅじん)"
1030,主張,しゅちょう,,名词,,动词,动3,,,他,主张,1,1,"(主張,しゅちょう)"
1031,出席,しゅっせき,,名词,,动词,动3,,,自,出席,1,1,"(出席,しゅっせき)"
1032,出張,しゅっちょう,,名词,,动词,动3,,,自,出差,1,1,"(出張,しゅっちょう)"
1033,出発,しゅっぱつ,,名词,,动词,动3,,,自,出发,1,1,"(出発,しゅっぱつ)"
1034,首都,しゅと,,名词,,,,,,,首都,1,1,"(首都,しゅと)"
1035,趣味,しゅみ,,名词,,,,,,,兴趣,1,1,"(趣味,しゅみ)"
1036,需要,じゅよう,,名词,,,,,,,需要,1,1,"(需要,じゅよう)"
1037,種類,しゅるい,,名词,,,,,,,种类,1,1,"(種類,しゅるい)"
1038,順序,じゅんじょ,,名词,,,,,,,顺序,1,1,"(順序,じゅんじょ)"
1039,準備,じゅんび,五十音,名词,,动词,动3,,,他,准备,1,1,"(準備,じゅんび)"
1040,使用,しよう,,名词,,动词,动3,,,他,使用,1,1,"(使用,しよう)"
1041,上映,じょうえい,,名词,,动词,动3,,,他,上映,1,1,"(上映,じょうえい)"
1042,消化,しょうか,,名词,,动词,动3,,,自他,消化,1,1,"(消化,しょうか)"
1043,紹介,しょうかい,L12,名词,,动词,动3,,,他,介绍,1,1,"(紹介,しょうかい)"
1044,正月,しょうがつ,,名词,,,,,,,新年(日本),1,1,"(正月,しょうがつ)"
1045,定規,じょうぎ,,名词,,,,,,,规尺、标准,1,1,"(定規,じょうぎ)"
1046,商業,しょうぎょう,,名词,,,,,,,商业,1,1,"(商業,しょうぎょう)"
1047,条件,じょうけん,,名词,,,,,,,条件,1,1,"(条件,じょうけん)"
1048,障子,しょうじ,,名词,,,,,,,拉窗、拉门,1,1,"(障子,しょうじ)"
1049,正直,しょうじき,,形容词,形2,,,,,,正直,1,1,"(正直,しょうじき)"
1050,常識,じょうしき,,名词,,,,,,,常识,1,1,"(常識,じょうしき)"
1051,少女,しょうじょ,,名词,,,,,,,少女,1,1,"(少女,しょうじょ)"
1052,上手,じょうず,,形容词,形2,,,,,,擅长,1,1,"(上手,じょうず)"
1053,小説,しょうせつ,,名词,,,,,,,小说,1,1,"(小説,しょうせつ)"
1054,招待,しょうたい,,名词,,动词,动3,,,他,招待,1,1,"(招待,しょうたい)"
1055,状態,じょうたい,,名词,,,,,,,状态,1,1,"(状態,じょうたい)"
1056,冗談,じょうだん,,名词,,,,,,,玩笑,1,1,"(冗談,じょうだん)"
1057,承知,しょうち,,名词,,动词,动3,,,他,知道,1,1,"(承知,しょうち)"
1058,衝突,しょうとつ,,名词,,动词,动3,,,自,冲突,1,1,"(衝突,しょうとつ)"
1059,少年,しょうねん,,名词,,,,,,,少年,1,1,"(少年,しょうねん)"
1060,商売,しょうばい,,名词,,动词,动3,,,自,经商,1,1,"(商売,しょうばい)"
1061,商品,しょうひん,,名词,,,,,,,商品,1,1,"(商品,しょうひん)"
1062,丈夫,じょうぶ,,形容词,形2,,,,,,健康,1,1,"(丈夫,じょうぶ)"
1063,ショッピング,しょっぴんぐ,,名词,,动词,动3,,,自,购物,1,1,"(ショッピング,しょっぴんぐ)"
1064,証明,しょうめい,,名词,,动词,动3,,,他,证明,1,1,"(証明,しょうめい)"
1065,醬油,しょうゆ,,名词,,,,,,,酱油,1,1,"(醬油,しょうゆ)"
1066,将来,しょうらい,,名词,,,,,,,将来,1,1,"(将来,しょうらい)"
1067,ジョギング,じょぎんぐ,,名词,,动词,动3,,,自,慢跑,1,1,"(ジョギング,じょぎんぐ)"
1068,職業,しょくぎょう,,名词,,,,,,,职业,1,1,"(職業,しょくぎょう)"
1069,食事,しょくじ,L10,名词,,动词,动3,,,自,吃饭,1,1,"(食事,しょくじ)"
1070,食堂,しょくどう,Ｌ13-2,名词,,,,,,,食堂,1,1,"(食堂,しょくどう)"
1071,職場,しょくば,,名词,,,,,,,职场,1,1,"(職場,しょくば)"
1072,食品,しょくひん,,名词,,,,,,,食品,1,1,"(食品,しょくひん)"
1073,植物,しょくぶつ,,名词,,,,,,,植物,1,1,"(植物,しょくぶつ)"
1074,食料,しょくりょう,,名词,,,,,,,食物,1,1,"(食料,しょくりょう)"
1075,女子,じょし,,名词,,,,,,,女子,1,1,"(女子,じょし)"
1076,女性,じょせい,,名词,,,,,,,女性,1,1,"(女性,じょせい)"
1077,食器,しょっき,,名词,,,,,,,餐具,1,1,"(食器,しょっき)"
1078,知らせ,しらせ,,名词,,,,,,,通知,1,1,"(知らせ,しらせ)"
1079,知らせる,しらせる,,动词,动2,,,,,他,通知、告诉,1,1,"(知らせる,しらせる)"
1080,調べる,しらべる,Ｌ12,动词,动2,,,,,他,调查,1,1,"(調べる,しらべる)"
1081,知り合う,しりあう,,动词,动1,,,,,自,相识、认识,1,1,"(知り合う,しりあう)"
1082,知る,しる,Ｌ08,动词,动1,,,,,他,知道,1,1,"(知る,しる)"
1083,シルクロ一ド,しるくろ一ど,,名词,,,,,,,丝绸之路,1,1,"(シルクロ一ド,しるくろ一ど)"
1084,印,しるし,,名词,,,,,,,标记、记号,1,1,"(印,しるし)"
1085,白い,しろい,,形容词,形1,,,,,,白色的,1,1,"(白い,しろい)"
1086,しわ,しわ,,名词,,,,,,,皱褶,1,1,"(しわ,しわ)"
1087,人,じん,,缀词(后),,,,,,,人,2,1,"(人,じん)"
1088,新幹線,しんかんせん,,名词,,,,,,,新干线,1,1,"(新幹線,しんかんせん)"
1089,神経,しんけい,,名词,,,,,,,神经,1,1,"(神経,しんけい)"
1090,真剣,しんけん,,形容词,形2,,,,,,认真地,1,1,"(真剣,しんけん)"
1091,信号,しんごう,,名词,,,,,,,信号、暗号,1,1,"(信号,しんごう)"
1092,人口,じんこう,,名词,,,,,,,人口,1,1,"(人口,じんこう)"
1093,診察,しんさつ,,名词,,动词,动3,,,他,诊断、看病,1,1,"(診察,しんさつ)"
1094,寝室,しんしつ,,名词,,,,,,,卧室,1,1,"(寝室,しんしつ)"
1095,信じる,しんじる,,动词,动2,,,,,他,相信,1,1,"(信じる,しんじる)"
1096,人生,じんせい,,名词,,,,,,,人生,1,1,"(人生,じんせい)"
1097,親戚,しんせき,,名词,,,,,,,亲戚,1,1,"(親戚,しんせき)"
